,Site_Independent,EVmutation,DeepSequence_single,DeepSequence_ensemble,EVE_single,EVE_ensemble,Unirep,Unirep_evotune,MSA_Transformer_single,MSA_Transformer_ensemble,ESM1b,ESM1v_single,ESM1v_ensemble,ESM2_8M,ESM2_35M,ESM2_150M,ESM2_650M,ESM2_3B,ESM2_15B,Wavenet,RITA_s,RITA_m,RITA_l,RITA_xl,Progen2_small,Progen2_medium,Progen2_base,Progen2_large,Progen2_xlarge,GEMME,VESPA,VESPAl,VespaG,ProtGPT2,Tranception_S_no_retrieval,Tranception_M_no_retrieval,Tranception_L_no_retrieval,Tranception_S,Tranception_M,Tranception_L,TranceptEVE_S,TranceptEVE_M,TranceptEVE_L,CARP_38M,CARP_600K,CARP_640M,CARP_76M,MIF,MIFST,ESM-IF1,ProteinMPNN,ProtSSN_k10_h512,ProtSSN_k10_h768,ProtSSN_k10_h1280,ProtSSN_k20_h512,ProtSSN_k20_h768,ProtSSN_k20_h1280,ProtSSN_k30_h512,ProtSSN_k30_h768,ProtSSN_k30_h1280,ProtSSN_ensemble,SaProt_650M_AF2,SaProt_35M_AF2,PoET,MULAN_small,ProSST-20,ProSST-128,ProSST-512,ProSST-1024,ProSST-2048,ProSST-4096,ESCOTT,VenusREM,RSALOR,S2F,S2F_MSA,S3F,S3F_MSA,SiteRM,ESM3,ESMC-300M,ESMC-600M,xTrimoPGLM-1B-MLM,xTrimoPGLM-3B-MLM,xTrimoPGLM-10B-MLM,xTrimoPGLM-1B-CLM,xTrimoPGLM-3B-CLM,xTrimoPGLM-7B-CLM,xTrimoPGLM-100B-int4,Progen3_112m,Progen3_219m,Progen3_339m,Progen3_762m,Progen3_1b,Progen3_3b
TranceptEVE_S,0.6336678995032976,0.6965947084824136,0.6430175490092812,0.6608460487567765,0.7438471025051834,0.772858515897106,0.31426737011660166,0.48952747176391587,0.6179476570860121,0.658921120925396,0.6198725849173925,0.6510380831397428,0.7028278081268837,0.35276593250583765,0.36523213179477776,0.36926531391767015,0.45625371925005365,0.5008020490620013,0.5168431143235052,0.5845822413420841,0.6314221519056753,0.5861405162532016,0.5997066743029306,0.5860488530231359,0.6610293752169081,0.6146477808036456,0.5966817877107613,0.6013566124441139,0.5656996159485426,0.7005362273752402,0.5545167018805227,0.4443833146172337,0.5551583444909829,0.41065125981645234,0.6855034576444595,0.5767908667864965,0.5557083238713773,0.8177734986293167,0.7142857118851007,0.7147440280354294,1.0,0.8484806807013383,0.8256565364149699,0.4940189700371369,0.24643658562958382,0.612722852972265,0.5494752242269072,0.37412346511115413,0.527659375471262,0.1908886682097477,0.1336908126487284,0.4534121591180158,0.4409459598290757,0.46551170548669296,0.46111187044353763,0.47211145805142596,0.46202850274419505,0.47376139619260926,0.4557037398696592,0.4552454237193305,0.47770291508543583,0.44479581549183667,0.38163984997654443,0.6849534782640652,0.38594802178963405,0.33709152016459676,0.3715568946693135,0.3707319255987219,0.3649571421045805,0.4508455886761752,0.3514826472849173,0.7041569237199783,0.5283010180817223,0.5901736880458304,0.48366102503970876,0.7175855881674671,0.48870250269332416,0.715568997106021,0.718318894007993,0.4120720176590802,0.5814655367899609,0.6362801900261397,0.6784453889293979,0.6332554165069899,0.6580044886247387,0.5674412173197915,0.4700948669899798,0.2107795891340124,0.5353590867967839,0.5385214662953464,0.5581832310831522,0.5900820351460283,0.5978734097016158,0.5950318495695781,0.5917319732872115
TranceptEVE_M,0.6190017826311663,0.687061732555577,0.6286264218285025,0.6541546329619778,0.7390806145217407,0.7713002409859885,0.29391813287103097,0.5283010180817223,0.6428800556638923,0.6851368047241966,0.6128145162023309,0.6578211621646073,0.7097025503818138,0.3183922212311866,0.3331500012717701,0.3482744342326165,0.41729684647211585,0.47880287384622466,0.5062101796358798,0.6079563650088469,0.6044731622663488,0.6320637945161354,0.6368302824795538,0.6261973477919283,0.6191392790768666,0.6529630109711233,0.6327054371265955,0.6368302824795538,0.6126311897421994,0.681561938751633,0.5850405574924128,0.4698656933248818,0.5463586744046722,0.37481093671018173,0.6124478632820679,0.6544296226521751,0.6030065505852971,0.7317933888276562,0.7928411000514365,0.7380264884721264,0.8484806807013383,1.0,0.8459141102594977,0.4633117879651153,0.22141252382163779,0.5701911142217635,0.516568124633308,0.34359960949926405,0.4854942896410235,0.19373022834178555,0.12470781610228632,0.41720518324205,0.4094138086864625,0.4341628808042113,0.4267381591688866,0.4361794718656574,0.42279664027606,0.43966267460815545,0.42417158872704597,0.4235299461165859,0.44213758181993024,0.4159218980211298,0.35624913524833557,0.6543379594221093,0.35698244108886146,0.33140839990052107,0.36092395998168814,0.3556074926378754,0.3555158294078097,0.41995508014402216,0.3482744342326165,0.6734497415189535,0.4865025851717465,0.5579998934817701,0.4458041110225597,0.6799120006104497,0.4542371281886074,0.6809202961411727,0.6789037050797265,0.3807231916596111,0.5426919761377826,0.6006231824455369,0.6471882274769818,0.64572161579593,0.6536963168116492,0.5795407636884686,0.4871442277822067,0.20280488811829345,0.5433337878125029,0.49140656584362485,0.5341674648059294,0.5695494716113034,0.5795407636884686,0.5974150935512872,0.5744992860348532
TranceptEVE_L,0.65071726036715,0.741234701524427,0.6725331092144453,0.695403086491559,0.810761260734282,0.8583803095484378,0.29025160363759483,0.4709198360605714,0.6261973477919283,0.6621293339776968,0.5896237189956997,0.6153810866441715,0.670745677603876,0.3193088535318439,0.3326916851214414,0.3347999394129534,0.4184884684629704,0.4750446814135295,0.49502726556786003,0.5664329217890685,0.54296713489224,0.5468169905550009,0.562399739666176,0.5515834785184192,0.5657912791786082,0.5700994509916979,0.5548833548007857,0.5581832310831522,0.5441587568830946,0.6921032102091925,0.5405838909105308,0.42825058565124063,0.5238095198085011,0.37380264117522266,0.5521334578988135,0.5380173204686902,0.5765158770962994,0.6908199249882723,0.6836701930431448,0.7495760554604091,0.8256565364149699,0.8459141102594977,1.0,0.4581786470814341,0.2222374928922295,0.5604748118347955,0.5092350662280491,0.33305833804170437,0.46871991853899375,0.17475593971817815,0.12333286765130025,0.4076722073152135,0.40822218669560795,0.4300380354512531,0.42307162996625713,0.4344378704944084,0.4217883447453369,0.4335212381937511,0.4211467021348767,0.4119803791283031,0.4358128189453945,0.40556395302370163,0.35194096343524595,0.6470965642469162,0.3482744342326165,0.30803427623375845,0.3384664686155828,0.32948347206914064,0.331775052820784,0.4088638293060681,0.3174755889305292,0.6902241126914536,0.49191071574562495,0.5890737292573156,0.44323754058071907,0.7167606190968756,0.4506622622160438,0.7172189352472043,0.7008112170654375,0.35991563756054834,0.5627662309435203,0.581832214440335,0.6404968116821832,0.6192309423069324,0.6451716364155357,0.513451574811073,0.4250882210277034,0.19785507369474364,0.5403089012203336,0.47949034588501827,0.5136349012712045,0.5514001520582876,0.5547000283406542,0.57908244753814,0.5741326331145902
CARP_38M,0.4945231156789527,0.4146386128002094,0.39131031819132933,0.38750629670075154,0.40093495738866536,0.409597135146594,0.4695448831526232,0.3639488465738574,0.4117970526681717,0.4303130251414503,0.44892066084479476,0.4567120354003823,0.47935285322661914,0.6114395677513448,0.6134561588127909,0.5917319732872115,0.5416838496713197,0.44085429659901,0.37339015927062824,0.4515788945167011,0.4617535130539978,0.38585635855956835,0.3970392726275881,0.3839314307281879,0.47687794601484423,0.39648929324719373,0.3972225990877196,0.4063889220942932,0.3674320493163554,0.46450340995596984,0.3829231351974648,0.3133965550013015,0.451945547436964,0.37206103979665706,0.48879416592339,0.38191483966674167,0.388056276081146,0.5425088187419113,0.47192813159129454,0.503001966583579,0.4940189700371369,0.4633117879651153,0.4581786470814341,1.0,0.46212016597426075,0.5781658152374827,0.7307850932969331,0.3334249909619673,0.46120353367360334,0.1718227163560746,0.13662403601083195,0.47046151991024276,0.45148723128663537,0.47440303880306933,0.4685365920788622,0.4751363446435952,0.4691782346893224,0.49365231711687396,0.4657866951768902,0.4724781109716889,0.4947522758776628,0.5174847569339653,0.5596498427642039,0.5898987086858969,0.44983729314545207,0.4448874787219024,0.4442458361114422,0.4411292862892072,0.397772578468114,0.4872358910122724,0.3888812451517376,0.4751821740538297,0.5195013479954116,0.4263714917894893,0.5243594991888956,0.5238095198085011,0.5132682483509414,0.520051327375806,0.5008020490620013,0.41143037502166424,0.5813738735260079,0.5273842388545302,0.4435125302709163,0.4138136437296178,0.43297125881335663,0.37412346511115413,0.34130802874762056,0.2380952316936018,0.31142581574619066,0.5458545247314119,0.5734909905041301,0.5527751005092737,0.5426921452020428,0.49456894941753127,0.4517622209768326
CARP_600K,0.3202713145919437,0.23681194647268144,0.19056784350403333,0.179339101221465,0.1755350737100988,0.1826389775038315,0.5693661415329228,0.11169163743295174,0.18208899812343704,0.17998074383192508,0.20472981594967388,0.20564644825033118,0.20307987780849057,0.6439800144246811,0.6031898770454285,0.5468169905550009,0.46056189106314327,0.35349923834636354,0.24203675058642848,0.2007882970568472,0.18951371975876163,0.1427654724252363,0.16073146551812056,0.15733992600568836,0.21187954789480123,0.15156514251154696,0.17649754108942717,0.15880653768674013,0.16540629025147313,0.22077088121117772,0.1113249845126888,0.06865572352856608,0.2944681181840295,0.21815847586973014,0.2422200770465599,0.15229844835207285,0.1650396373312102,0.2862184274781132,0.22535404271446446,0.26825243438522894,0.24643658562958382,0.22141252382163779,0.2222374928922295,0.46212016597426075,1.0,0.2854851216375873,0.4117970526681717,0.2578028261577351,0.256427877706749,0.12690773362386398,0.09546724571131648,0.3405747229070947,0.30400109411086607,0.3274668810076945,0.31646729339980617,0.3364498775541366,0.33113341021032394,0.3623905716627399,0.3260002693266427,0.32719189131749726,0.3457078637907759,0.3943810389556818,0.46615334809715314,0.33938310091624013,0.40556395302370163,0.4481873550042689,0.38998120391252644,0.3948393551060104,0.34864108715287945,0.3316833895907183,0.3217837607436188,0.22677481953210732,0.3217837607436188,0.19345521832146317,0.37348182250069395,0.3150923449488201,0.35423254418688943,0.3066593277827724,0.2546862763355,0.301801147257439,0.325541703832793,0.2764102369118817,0.1875887919273812,0.16238140365930376,0.1909803314398134,0.14799027653898322,0.16439799472075,0.24845317669102995,0.1559649775547023,0.3419955002087881,0.3424996507384752,0.329025155918812,0.3052843793317863,0.279343685223183,0.25257802204398805
CARP_640M,0.5059810194853052,0.48210275012859116,0.46949905376587886,0.4714698154409658,0.4997479198146495,0.5116183102097582,0.3348915970546801,0.4310463309819762,0.5295843033026425,0.552316784358945,0.5989733684624047,0.572482694973407,0.6113479045212791,0.4096887983766597,0.4353545027950658,0.46294513504485235,0.5340758015758635,0.45387047526834445,0.40556395302370163,0.5330675060451404,0.5602914853746641,0.5061185164058141,0.5206929699862661,0.5048352311848938,0.5795407636884686,0.5184013892346226,0.5114349837496268,0.5247261521091584,0.47852788415602754,0.5700077877616321,0.4947522758776628,0.3851688662534183,0.5185847156947542,0.4288005794457147,0.5941152172689207,0.49447728618746556,0.4776112518553701,0.6330720900468585,0.569366145151172,0.5697327980714348,0.612722852972265,0.5701911142217635,0.5604748118347955,0.5781658152374827,0.2854851216375873,1.0,0.6476465436273106,0.3500160356038655,0.6724872789751251,0.18062238644238526,0.14661532808799715,0.48540262641095766,0.4684449288487965,0.49200237897569066,0.49282734804628237,0.4996104270711468,0.49521059202799145,0.5118016366698896,0.49282734804628237,0.4900774511443102,0.5142765438816645,0.5037352724241049,0.45561207663959347,0.6499381243789539,0.41326366434922346,0.3583573895398475,0.41885512138323333,0.4101471145269884,0.38741463347068583,0.47119482575076865,0.3746734444915485,0.5820615007594858,0.5260094373300788,0.4844859811160256,0.5383839733889532,0.5934735746584605,0.5450753891837519,0.5926486055878689,0.5896237189956997,0.4438791598281322,0.6625875253884902,0.6835784314441113,0.5894403925355681,0.5547916915707198,0.576974193246628,0.5024519872031846,0.4285714237702013,0.1908886682097477,0.45561207663959347,0.5169806071394036,0.5413171967510567,0.5521334578988135,0.5599248324544011,0.5357257397170467,0.532517526664746
CARP_76M,0.5248636449581742,0.46212016597426075,0.423575775310018,0.4203217330642851,0.4442000021614525,0.4550620972591991,0.4433291991335546,0.38750629670075154,0.47440303880306933,0.49695219339924046,0.5202346538359375,0.5191346950751485,0.5454420421040148,0.5635913616570305,0.592281952667606,0.5974150935512872,0.5365507087876384,0.4349878498748029,0.3877812863909488,0.5151015129522563,0.5105183514489694,0.4559787295598564,0.46386176734550977,0.4426875612003247,0.526284427020276,0.46624501132721885,0.4593702690722886,0.4750446814135295,0.43462119695453993,0.5177597466241626,0.4320546265126993,0.3416288306917894,0.49860213154042365,0.3990100295491982,0.540858880600728,0.4449791419519681,0.44626242717288844,0.599523347842799,0.5335258221954691,0.5585498840034151,0.5494752242269072,0.516568124633308,0.5092350662280491,0.7307850932969331,0.4117970526681717,0.6476465436273106,1.0,0.35359090157642925,0.5089600765378519,0.2165543726281538,0.14634033839780003,0.47706127247497576,0.4634951144252468,0.49612722432864886,0.4850359734906947,0.48521929995082624,0.48457765734036606,0.5092350662280491,0.484944310260629,0.4856776161011549,0.5091434029979833,0.5535084063497996,0.5560749767916402,0.6484715126979022,0.45616205601998794,0.4394793481480239,0.46138686013373487,0.4395710113780896,0.41060543067731703,0.5108850043692323,0.4072138911648848,0.5211054525096905,0.5465420008648036,0.4559787158470149,0.5389339527693475,0.5569916090922975,0.5299509562229054,0.5565332929419688,0.5463586744046722,0.44415414952988186,0.6398550359281114,0.5950317236732574,0.5133599115810072,0.4856776161011549,0.4997020903012125,0.4326962691231595,0.38099820736608436,0.23048718359814568,0.3802649015255585,0.5907695076523138,0.6106145986807532,0.6041065093460859,0.592281952667606,0.54920023453671,0.5059351899456825
MIF,0.3309042493242389,0.309225898224613,0.2935973145307551,0.2926348535827148,0.2987304554360011,0.3040927573409318,0.27778540424391185,0.24991978837208173,0.30647600132264086,0.32141710782335586,0.3316833895907183,0.32279205627434193,0.33699985693453105,0.31142581574619066,0.3060176851723122,0.30638433809257515,0.34497455795025,0.30473439995139195,0.277968736772197,0.3040927573409318,0.33388330711229597,0.28136027628462923,0.28887666115001953,0.3001512384481051,0.36339886719346304,0.305376042561852,0.3389247847659115,0.3016178501291569,0.3091342349945473,0.34607451671103884,0.2701773622166094,0.22145833254169345,0.3720152108196422,0.26509004986055007,0.3673403860862896,0.287685039159165,0.2720106268179241,0.39236444789423564,0.3368165304743995,0.343966262419527,0.37412346511115413,0.34359960949926405,0.33305833804170437,0.3334249909619673,0.2578028261577351,0.3500160356038655,0.35359090157642925,1.0,0.4865942484018123,0.4337045646538825,0.20757137608171172,0.4011641179805463,0.4243549151871775,0.4352628395650001,0.4425042347401932,0.4494706402251891,0.42490489456757186,0.43627113509572313,0.4134469908093549,0.38319812488766203,0.4416792656696016,0.429396392840793,0.39016453037265797,0.4071222279348191,0.3564324617084671,0.3243503311854594,0.3465328328613676,0.36009899091109654,0.3541408809568236,0.41894678461329904,0.3457078637907759,0.370594428109444,0.42472156810744044,0.3918144531836468,0.47376139619260926,0.4506622622160438,0.504743567954828,0.4632201247350496,0.36284888781306857,0.5514917964461926,0.3972223762441488,0.38787275932322596,0.3455245373306445,0.3141757126481627,0.3310417469802581,0.28383518349640413,0.26981070929634643,0.18868875068817004,0.28062697044410334,0.32237956889231256,0.34020806998683173,0.3563407984784013,0.3512993208247859,0.33883312153584577,0.36349053042352875
MIFST,0.40936797459014085,0.4135386540394206,0.40551811891120637,0.4105137674472513,0.4277006206803049,0.4343462072643427,0.2920848682543129,0.38319812488766203,0.45212887389709555,0.4716531419010973,0.49438562295739985,0.47696960924490994,0.5070351487064715,0.34763279162215643,0.36193225551241126,0.3869563173203572,0.45552041340952776,0.3960309770968651,0.3499243723737998,0.43892936876762956,0.49172738928549353,0.4283880973100699,0.4473623859336773,0.42967138253099013,0.5151015129522563,0.4448874787219024,0.4619368395141292,0.44296255089052194,0.4205050595244165,0.4883358497730612,0.4403043172186155,0.35904484491644095,0.4748613549533981,0.3742609573274768,0.5290343239222481,0.4244465784172432,0.40098079152041477,0.5417755129013854,0.48127778105799957,0.47192813159129454,0.527659375471262,0.4854942896410235,0.46871991853899375,0.46120353367360334,0.256427877706749,0.6724872789751251,0.5089600765378519,0.4865942484018123,1.0,0.3199504961423041,0.17888078507113625,0.47614464017431835,0.4865025851717465,0.5035519459639735,0.5037352724241049,0.509968372068575,0.50126036521233,0.5119849631300212,0.4897107982240473,0.47211145805142596,0.5197763376856087,0.4871442277822067,0.42719647531921534,0.5631330455067018,0.39080617298311804,0.3342499600325589,0.38750629670075154,0.391172825903381,0.3722902005098394,0.4534121591180158,0.3780649840039808,0.5089142428597315,0.4875108807024696,0.4590036025154308,0.539483932149742,0.557541588472692,0.5519501314386821,0.5601081589145326,0.4965855404789775,0.5368256790195405,0.5379254864122193,0.5625829301423232,0.4930106745064138,0.471744805131163,0.4874192174724039,0.4392960216878925,0.37018194621832745,0.17823914246067618,0.40758054408514777,0.45299967228473126,0.47018653022004553,0.4883358497730612,0.4913607363652306,0.46881158176905946,0.4709198360605714
ESM-IF1,0.14757778842259872,0.15834822153641137,0.1618772523729266,0.17457261325804674,0.1709519121875579,0.16980612529462846,0.17209769909011452,0.16448965795081572,0.15578165109457076,0.16696456516259062,0.17154772666587736,0.19281359604112813,0.19143864759014217,0.1717310531260089,0.1874971286973155,0.192538606350931,0.15898986414687155,0.11572481955584413,0.11746642092709314,0.21756266815887693,0.19895503245553248,0.18621384347639514,0.18282230396396293,0.18300563042409446,0.18328062011429158,0.19400521803198278,0.2215958502817693,0.19538016648296874,0.20032998090651855,0.17393097064758656,0.19116365789994494,0.16783534137631873,0.21930426953012594,0.10642099795018056,0.199138358915664,0.20042164413658425,0.15706493631549112,0.2031715410385564,0.20564644825033118,0.18053072321231955,0.1908886682097477,0.19373022834178555,0.17475593971817815,0.1718227163560746,0.12690773362386398,0.18062238644238526,0.2165543726281538,0.4337045646538825,0.3199504961423041,1.0,0.16256473011943529,0.2553279189459602,0.27081900482706955,0.27897703230292004,0.2885100082297566,0.27320224880877875,0.27650212509114525,0.27173563712772697,0.2729272591185815,0.252944674964251,0.2829185511957467,0.3010678707487625,0.2655025374832569,0.2571611835472749,0.2298455409876855,0.21747100492881122,0.24414500487794033,0.25441128664530277,0.24900315607142443,0.26412758903227085,0.28383518349640413,0.18231815276345953,0.2496447986818845,0.23397036703176133,0.29400980203370075,0.2670608123943744,0.30473439995139195,0.2721022900479899,0.15963150675733173,0.42270495279340303,0.18630520588797272,0.19391330420611697,0.17319766480706067,0.19318024896139108,0.1916219740502736,0.16558961671160455,0.14744029715858886,0.09005911513743803,0.21948759599025736,0.20807552052014,0.21288784342552436,0.24277005642695437,0.2371785993929444,0.24487831071846622,0.2273706337759107
ProteinMPNN,0.11641229006931986,0.10756679207999365,0.10330444811485262,0.10518354809828445,0.1141207093080494,0.114716524025121,0.10316694950151462,0.09785048969302557,0.11535816663558118,0.12562444840294362,0.11975800167873651,0.1263577542434695,0.1302992731362962,0.12067463397939393,0.1263577542434695,0.12809935561471852,0.13075758928662484,0.10124202920545788,0.09519225602111925,0.1262660910134038,0.12177459274018276,0.1138915549545294,0.1138915549545294,0.11233328004341192,0.12754937623432405,0.11554149309571271,0.12397451026176043,0.11434987110485806,0.11563315632577842,0.12727438654412693,0.11086666836236014,0.09193818464994241,0.1320408745075452,0.09569639998743451,0.13149089512715073,0.10985837283163702,0.1039002628773642,0.13579906694024035,0.12415783672189185,0.12452448964215479,0.1336908126487284,0.12470781610228632,0.12333286765130025,0.13662403601083195,0.09546724571131648,0.14661532808799715,0.14634033839780003,0.20757137608171172,0.17888078507113625,0.16256473011943529,1.0,0.1453320428670769,0.15257343804227008,0.1577065789259513,0.1569732730854254,0.15550666140437364,0.15468169233378193,0.15825655830634566,0.15165680574161267,0.14258214596510477,0.15642329370503094,0.16632292255213044,0.15660662016516247,0.1569732730854254,0.13506576109971447,0.13167422158728226,0.14019890198339569,0.13845730061214667,0.13259085388793956,0.15761491569588548,0.1393739329128041,0.13401163031587737,0.15752325246581977,0.14652364334482826,0.1710894105155487,0.16247306688936958,0.17915577476133349,0.16338969919002688,0.1302992731362962,0.20078826348137202,0.14762330849974747,0.1477150218908888,0.1261744277833381,0.12149960304998553,0.12498280579248344,0.10875841407084819,0.09849213230348575,0.07190979558442234,0.11517484017544977,0.12722855126251664,0.1337824758787941,0.13836563738208096,0.1346074449493858,0.13314083326833404,0.12938264083563877
ProtSSN_k10_h512,0.39571015325296865,0.3879646128510803,0.35711993323317337,0.3606489702914909,0.3582198919985833,0.36587377440523783,0.3843897417060683,0.3302167779096665,0.3732068328104967,0.3969476093975224,0.4234382828865201,0.40483064718317574,0.43636279832578895,0.4733030800422805,0.49530225525805716,0.5286676710019851,0.6349053546481732,0.5208762964463975,0.43993766429835257,0.4087721660760023,0.40327237227205814,0.35047435175419417,0.3649571421045805,0.35423254418688943,0.43553782925519724,0.37595672971246885,0.3770566884732577,0.3691736506876043,0.34717447547182767,0.42398826226691455,0.38273980873733326,0.32833766194139735,0.4997020903012125,0.3237545173490749,0.43388789111401405,0.34873275038294527,0.33956642737637166,0.4788945370762905,0.41738850970218155,0.4303130251414503,0.4534121591180158,0.41720518324205,0.4076722073152135,0.47046151991024276,0.3405747229070947,0.48540262641095766,0.47706127247497576,0.4011641179805463,0.47614464017431835,0.2553279189459602,0.1453320428670769,1.0,0.7141023854249692,0.7369265297113374,0.7314267359073934,0.7440762616564649,0.7366515400211402,0.7567257874055364,0.738118151702192,0.7385764678525207,0.8112654092946494,0.5756909080257078,0.5242678359588298,0.517576420164031,0.442595897970259,0.43306292204342245,0.48191942366845975,0.4658783584069559,0.42884641346039853,0.4957605714083859,0.42747146500941247,0.43741692310809177,0.49759383600970064,0.3829231196431515,0.6525046948207945,0.574224296344656,0.6454466261057329,0.5684495128505146,0.4345295337244742,0.4989687634119945,0.4850357831112573,0.4634949476368436,0.412713684968829,0.3803565647556242,0.40574727948383305,0.36037398060129366,0.33113341021032394,0.17081442082535148,0.31454236556842563,0.44539162415731315,0.45121224159643814,0.4515788945167011,0.462395155664458,0.4186717949231018,0.39768091523804827
ProtSSN_k10_h768,0.3992850192405506,0.3881479393112117,0.36619459304780455,0.3662404273255008,0.35601997446776357,0.3606489702914909,0.34919106106508113,0.3198588329122384,0.37513176064187725,0.40006415921975746,0.41500526572047236,0.38750629670075154,0.42472156810744044,0.443604193500982,0.46377010411544395,0.4865025851717465,0.598515052312076,0.5019020078227903,0.42637150624862363,0.40840551315573936,0.39071450975305233,0.33938310091624013,0.35285759573590336,0.3498327091437341,0.4261881797884922,0.36761537577648684,0.37531508710200867,0.3622989084326742,0.3391997744561087,0.4205050595244165,0.3820065028968074,0.33246250741565697,0.50126036521233,0.32036297782239453,0.41491360249040665,0.34625784317117037,0.3417663448979493,0.468994908229191,0.4152802554106696,0.43975433783822115,0.4409459598290757,0.4094138086864625,0.40822218669560795,0.45148723128663537,0.30400109411086607,0.4684449288487965,0.4634951144252468,0.4243549151871775,0.4865025851717465,0.27081900482706955,0.15257343804227008,0.7141023854249692,1.0,0.7570007770957337,0.7692836499245423,0.7669004059428332,0.7580090726264568,0.7457261997976481,0.7215271070602938,0.721802096750491,0.8133736635861614,0.5621247499759787,0.5168431143235052,0.5007103858319356,0.43159631036237067,0.4060222691740303,0.46386176734550977,0.43966267460815545,0.4086805028459366,0.47522800787366104,0.3987808739988371,0.43393372035096067,0.478344557695896,0.3731151537788938,0.6643292514992745,0.5801824062989288,0.6651542205698662,0.5802740695289945,0.4410376230591414,0.5104266676515665,0.4897106095728674,0.45662020324469654,0.4039140148825183,0.38191483966674167,0.38851459223147466,0.35038268852412846,0.32059213875276427,0.16953113560443123,0.310967499595862,0.4226591430055098,0.43874604230749803,0.4374627570865778,0.43379622788394834,0.4053806265635701,0.3862230114798313
ProtSSN_k10_h1280,0.4116595553514114,0.3969476093975224,0.3704111016485423,0.370365272678459,0.3760025587060424,0.38090654413601854,0.3817315080118271,0.33626655109400516,0.3864980011700285,0.40895549253613384,0.4301296986813189,0.41143039974790874,0.44048764367874704,0.4625784821245894,0.4905357672946389,0.5091434029979833,0.6280306123932431,0.5063018428659456,0.43572115571532877,0.4138136437296178,0.4038223516524526,0.3640405098039231,0.37943993245496677,0.3712819049791163,0.4383793893872351,0.39007286714259215,0.38915623484193484,0.38768962316088307,0.3697236300679988,0.4374627570865778,0.3836564410379907,0.3265960605189322,0.5157431555627163,0.3504285174102636,0.43709610416631484,0.36504880533464623,0.36514046856471194,0.4906274305247047,0.43810439969703785,0.4650533893363643,0.46551170548669296,0.4341628808042113,0.4300380354512531,0.47440303880306933,0.3274668810076945,0.49200237897569066,0.49612722432864886,0.4352628395650001,0.5035519459639735,0.27897703230292004,0.1577065789259513,0.7369265297113374,0.7570007770957337,1.0,0.7800082478422334,0.7875246327076237,0.7542508801937616,0.7722168732866459,0.7497593819205406,0.7295934713060785,0.8367477872529241,0.5862321794832674,0.5386589630791503,0.5382006469288216,0.45964525876248585,0.43819606292710367,0.4843026676501688,0.4525871900474242,0.4269214856290181,0.5226178978176466,0.42912140315059577,0.4481415210708377,0.5292176503823796,0.39529765601394395,0.6893533133072205,0.605481457797072,0.6899032926876149,0.6081396914689783,0.45634538248011935,0.5349924143412089,0.5188595275099661,0.47962768114374876,0.4171135200119843,0.39914752691910005,0.41152206297797445,0.36688206993596095,0.3323250322011785,0.19235527989079948,0.3216004342834874,0.4554745795069034,0.47211145805142596,0.4731197535821491,0.4657866951768902,0.43572115571532877,0.4105137674472513
ProtSSN_k20_h512,0.4010266206191162,0.3927311008144986,0.37224436625755875,0.3730235063503653,0.3721527030271079,0.3781566472340465,0.3710069100040263,0.33800815246525406,0.3840230939582536,0.4088638293060681,0.43214628974276503,0.41225536881850033,0.4461707639428226,0.4533204958879501,0.4765112930945813,0.4946606126475971,0.6166643718650917,0.5020853342829217,0.43709610416631484,0.41757183616231297,0.40822218669560795,0.36019065414116225,0.3697236300679988,0.3674320493163554,0.44369585673104783,0.3830147984275305,0.3968559461674567,0.38429808364845086,0.35679911462873004,0.42792978115974123,0.391172825903381,0.33585404702782595,0.5160181452529136,0.3276960362584602,0.4316879735924364,0.3583573895398475,0.3479994445424194,0.4843026676501688,0.4260048533283607,0.443604193500982,0.46111187044353763,0.4267381591688866,0.42307162996625713,0.4685365920788622,0.31646729339980617,0.49282734804628237,0.4850359734906947,0.4425042347401932,0.5037352724241049,0.2885100082297566,0.1569732730854254,0.7314267359073934,0.7692836499245423,0.7800082478422334,1.0,0.817315182478988,0.8066822477913627,0.7871579797873609,0.7781749832409187,0.7526009420525783,0.8632384607419218,0.5953985024898409,0.5348091074163894,0.5233512036581724,0.450203946065715,0.42004674337408787,0.48439433088023465,0.4499289563755179,0.42316329319632295,0.5152848394123877,0.4150969289505382,0.44456665508325577,0.5194096847653458,0.3919977796483993,0.6970530246327422,0.6128145162023309,0.688803333926826,0.6080480282389126,0.44956230345525494,0.534534098171626,0.5046517215972293,0.47761108945538555,0.42728813854928105,0.39658095647725944,0.4111554100577115,0.36679040670589524,0.3322333689711128,0.18062238644238526,0.32957513529920635,0.43970850386936233,0.45872862646182855,0.46028690137294603,0.4590036161520257,0.4302213619113846,0.406113932404096
